siteid	size	segmentid	n	k	a	cost	max(date)	min(date)	days
802092	160x600	67	18859	10	0	2.85	2011-10-24	2011-07-23	93
790846	728x90	81	18892	5	0	0.94	2011-04-05	2011-03-01	35
805762	160x600	1183	18894	20	0	4.27	2012-02-05	2011-07-13	207
784419	180x150	78	18896	2	0	0.25	2011-12-15	2011-04-14	245
736046	728x90	1183	18920	6	1	9.03	2012-02-05	2011-07-14	206
734466	300x250	1183	18940	13	0	10.19	2012-02-05	2011-03-10	332
799553	468x60	79	18941	4	0	3.44	2012-02-05	2011-04-24	287
815050	300x250	87	19115	5	0	0.12	2011-12-14	2011-10-05	70
792797	728x90	1183	19116	3	0	3.92	2012-01-26	2011-03-01	331
770044	300x250	1183	19119	0	2	4.36	2011-08-20	2011-03-01	172
784419	180x150	79	19119	1	0	0.24	2011-12-15	2011-04-14	245
790999	300x250	1235	19175	2	0	13.40	2012-02-05	2011-03-01	341
787707	468x60	1183	19184	8	0	10.59	2011-08-25	2011-03-01	177
789538	160x600	1183	19191	19	0	8.36	2011-08-20	2011-07-13	38
791359	728x90	83	19216	6	0	1.37	2011-12-16	2011-03-04	287
783658	728x90	87	19274	4	0	6.39	2011-09-18	2011-03-04	198
796363	300x250	1183	19277	0	0	7.39	2012-02-05	2011-03-09	333
803972	468x60	375	19291	4	0	0.10	2011-11-09	2011-11-09	0
805722	300x250	1183	19309	6	2	43.52	2012-02-05	2011-07-13	207
757114	300x250	87	19335	13	0	0.29	2011-10-13	2011-03-01	226
777217	300x250	1183	19359	19	0	17.51	2011-10-27	2011-03-01	240
806968	728x90	1183	19401	1	0	9.53	2012-02-04	2011-07-13	206
734865	728x90	79	19408	1	0	5.11	2011-11-14	2011-03-01	258
789160	728x90	1236	19418	6	0	0.12	2011-08-24	2011-08-19	5
790617	728x90	1236	19424	3	0	12.91	2012-02-05	2011-03-09	333
757249	300x250	79	19429	73	0	38.59	2012-02-05	2011-07-13	207
730838	728x90	1183	19454	4	0	3.79	2012-02-05	2011-03-01	341
815886	160x600	83	19469	24	0	0.04	2011-12-09	2011-12-09	0
803712	728x90	1183	19516	6	0	4.57	2012-02-05	2011-07-13	207
800281	728x90	69	19550	3	0	7.65	2011-08-02	2011-05-26	68
763079	728x90	67	19586	56	0	14.73	2012-02-05	2011-03-09	333
778698	160x600	87	19607	10	0	4.30	2012-02-05	2011-04-01	310
804685	728x90	1235	19609	10	0	4.10	2012-02-05	2011-05-31	250
778655	300x250	81	19636	3	0	1.86	2011-09-26	2011-04-02	177
762314	728x90	87	19640	9	0	0.60	2011-09-20	2011-03-29	175
811149	300x250	87	19666	5	0	0.10	2011-08-18	2011-08-17	1
793847	728x90	1183	19699	1	0	4.40	2012-02-05	2011-03-01	341
782467	300x250	87	19700	5	0	11.64	2012-02-05	2011-07-13	207
784835	160x600	87	19706	22	0	11.64	2011-08-09	2011-03-01	161
800428	728x90	87	19709	5	0	4.20	2011-12-21	2011-07-13	161
754311	160x600	1183	19723	2	0	7.33	2011-10-31	2011-03-07	238
724748	300x250	1	19754	2	0	5.71	2011-08-20	2011-03-02	171
822858	728x90	1183	19758	11	0	0.02	2012-01-26	2012-01-25	1
821135	728x90	1183	19812	2	0	0.13	2012-01-04	2012-01-03	1
801560	160x600	1183	19821	4	0	5.92	2012-02-05	2011-07-13	207
776472	300x250	1183	19843	2	0	8.22	2011-08-09	2011-03-01	161
780177	300x250	87	19850	0	0	30.32	2011-12-23	2011-03-28	270
792937	300x250	1183	19872	7	0	9.66	2012-02-05	2011-03-01	341
781592	160x600	1183	19884	3	0	19.83	2011-07-14	2011-03-01	135
770372	728x90	1183	19920	10	0	1.62	2011-09-27	2011-03-12	199
785187	728x90	1183	19948	23	0	16.56	2011-11-20	2011-03-09	256
784013	728x90	1183	19957	3	0	29.02	2012-01-27	2011-03-09	324
792355	160x600	1183	20001	5	0	7.78	2011-07-01	2011-03-01	122
787472	728x90	66	20002	0	0	0.74	2011-05-18	2011-04-21	27
795588	728x90	87	20030	17	0	7.49	2011-07-09	2011-03-01	130
754085	728x90	67	20048	6	0	5.54	2012-02-04	2011-03-11	330
821136	300x250	1183	20071	7	0	0.15	2012-01-04	2012-01-03	1
804959	300x250	87	20106	15	1	0.18	2011-08-19	2011-07-29	21
794816	468x60	87	20134	139	4	12.61	2011-11-16	2011-07-13	126
795439	728x90	87	20158	7	0	15.74	2011-08-23	2011-05-20	95
768905	300x250	1183	20165	2	0	15.48	2011-08-22	2011-07-13	40
789899	300x250	1235	20165	11	0	7.94	2012-02-05	2011-07-13	207
751430	300x250	1	20185	103	0	32.32	2012-02-05	2011-04-21	290
724745	160x600	1	20305	6	0	6.41	2011-08-24	2011-03-01	176
776027	728x90	1183	20311	3	0	3.32	2011-10-25	2011-03-01	238
744686	300x250	1183	20341	5	0	6.85	2012-02-05	2011-03-01	341
689666	728x90	1183	20363	1	0	2.99	2012-02-05	2011-03-24	318
776492	300x250	66	20367	13	0	0.20	2011-09-03	2011-08-30	4
744687	160x600	1	20368	6	0	13.46	2012-02-05	2011-03-01	341
754791	160x600	87	20387	0	0	0.36	2011-09-27	2011-03-01	210
787621	728x90	1236	20428	2	0	12.68	2012-02-05	2011-03-15	327
795997	300x250	1183	20448	17	0	8.11	2011-12-06	2011-03-11	270
794036	728x90	1183	20482	4	0	0.24	2011-11-15	2011-08-25	82
784896	234x60	1183	20505	4	0	2.07	2012-02-05	2011-04-26	285
761027	728x90	1183	20516	59	0	32.43	2012-02-05	2011-03-01	341
756157	160x600	87	20563	14	0	12.10	2012-02-05	2011-04-03	308
785141	728x90	1183	20628	35	0	98.03	2012-01-25	2011-04-05	295
785049	300x250	1183	20645	8	0	5.63	2011-10-05	2011-03-09	210
757063	300x250	87	20647	6	0	14.28	2012-02-05	2011-03-01	341
747654	728x90	66	20705	54	0	26.35	2012-02-05	2011-03-15	327
753280	300x250	68	20707	3	0	2.34	2012-02-04	2011-03-09	332
775720	728x90	1183	20718	10	0	8.22	2011-05-24	2011-03-12	73
753222	300x250	1183	20736	3	0	9.02	2011-12-31	2011-07-13	171
781305	728x90	1183	20744	7	0	11.62	2012-02-05	2011-03-01	341
804627	728x90	1183	20760	14	0	6.23	2011-11-16	2011-07-13	126
790649	728x90	1183	20775	7	0	26.20	2011-11-08	2011-03-11	242
822302	728x90	1183	20788	10	0	0.06	2012-01-20	2012-01-20	0
734479	728x90	1183	20819	5	0	7.60	2012-02-03	2011-06-22	226
787432	728x90	1235	20896	23	0	14.27	2012-02-05	2011-07-13	207
801531	468x60	1183	20903	17	0	0.17	2011-09-27	2011-07-17	72
795850	160x600	1235	20909	4	0	14.69	2011-12-20	2011-06-30	173
777067	300x250	1183	20927	39	0	8.42	2011-12-31	2011-03-02	304
808240	160x600	87	20991	1	0	23.58	2012-02-05	2011-07-01	219
747022	160x600	1183	21025	1	0	19.07	2012-02-05	2011-07-13	207
794398	728x90	1184	21031	3	0	0.07	2011-08-16	2011-08-15	1
778965	160x600	87	21032	5	0	14.43	2012-02-05	2011-03-01	341
817344	120x600	1183	21056	43	0	0.15	2011-11-06	2011-11-05	1
766804	300x250	292	21068	32	2	23.59	2012-02-05	2011-04-02	309
748222	160x600	1	21106	7	0	6.14	2012-01-18	2011-03-01	323
788029	300x250	87	21123	8	0	14.40	2012-02-05	2011-03-01	341
791567	728x90	1183	21143	0	0	6.51	2011-05-18	2011-03-11	68
795469	300x250	1183	21195	8	0	9.65	2012-02-05	2011-03-10	332
789650	728x90	87	21250	42	0	14.07	2012-01-19	2011-03-21	304
767178	728x90	87	21275	0	0	9.80	2011-06-30	2011-03-10	112
807431	300x250	1183	21277	7	0	9.77	2012-02-05	2011-07-13	207
782265	300x250	87	21323	6	0	15.59	2011-12-15	2011-03-10	280
772034	728x90	1183	21330	13	0	14.96	2011-10-05	2011-03-03	216
782261	728x90	87	21367	0	0	8.52	2011-10-06	2011-03-01	219
785456	300x250	1183	21409	6	0	7.63	2012-01-03	2011-03-10	299
770372	300x250	1183	21420	14	0	0.02	2012-01-02	2011-04-01	276
757030	300x250	87	21521	9	0	8.64	2012-02-03	2011-03-30	310
777338	160x600	1183	21539	6	0	10.36	2012-01-03	2011-03-02	307
786570	300x250	1183	21539	21	0	22.18	2011-09-03	2011-03-10	177
787475	728x90	66	21559	0	0	0.88	2011-10-07	2011-04-07	183
789333	160x600	1236	21570	17	0	12.69	2011-05-04	2011-03-01	64
774189	468x60	1183	21570	3	0	3.79	2012-02-05	2011-07-01	219
800089	468x60	87	21715	48	0	19.08	2011-12-12	2011-06-12	183
790042	180x150	85	21762	2	0	0.41	2011-10-21	2011-04-13	191
803180	160x600	87	21844	59	0	19.57	2012-02-05	2011-07-13	207
796305	728x90	1183	21870	0	0	22.09	2012-01-07	2011-03-11	302
760965	160x600	1	21872	1	0	11.66	2012-02-05	2011-03-01	341
785158	728x90	1183	21886	2	1	18.40	2011-12-05	2011-03-01	279
768324	728x90	1183	21958	1	0	4.20	2011-09-27	2011-03-01	210
805979	728x90	1183	21985	73	7	8.61	2011-12-24	2011-07-13	164
819818	300x250	1183	22005	0	0	0.15	2012-02-02	2011-12-10	54
805965	728x90	1183	22103	26	1	23.77	2012-01-06	2011-07-13	177
793766	160x600	87	22118	5	1	10.10	2011-10-07	2011-05-25	135
794708	300x250	-20	22165	0	0	0.16	2011-08-10	2011-07-23	18
816668	728x90	1183	22174	3	0	0.12	2011-11-02	2011-11-01	1
766348	300x250	1183	22222	4	0	2.83	2011-10-20	2011-03-01	233
789415	160x600	87	22235	10	0	8.38	2011-06-07	2011-03-01	98
803943	160x600	87	22244	1	0	8.30	2011-08-16	2011-07-02	45
781764	300x250	87	22264	17	0	14.75	2012-02-03	2011-03-01	339
787107	300x250	1183	22278	116	1	6.21	2011-12-13	2011-03-06	282
795900	160x600	1183	22292	2	1	0.47	2011-09-27	2011-03-01	210
743812	160x600	83	22298	57	0	51.26	2011-04-22	2011-03-01	52
805602	160x600	78	22301	44	0	0.13	2012-01-05	2012-01-05	0
780499	728x90	87	22318	0	0	18.41	2012-01-07	2011-03-04	309
803982	160x600	1183	22369	7	0	17.14	2012-01-28	2011-07-13	199
783913	728x90	87	22435	0	0	10.57	2012-02-05	2011-03-09	333
767170	728x90	1236	22471	6	0	12.09	2012-01-05	2011-03-01	310
783513	300x250	1236	22513	2	0	31.58	2012-01-04	2011-03-09	301
798165	300x250	1183	22516	54	0	1.11	2011-07-28	2011-03-02	148
789837	300x250	1183	22531	33	0	46.16	2012-02-04	2011-03-01	340
805154	160x600	1183	22535	3	0	2.39	2011-10-25	2011-07-13	104
771177	300x250	1183	22538	7	0	12.02	2012-02-05	2011-03-09	333
770968	300x250	1183	22539	8	0	0.30	2011-07-24	2011-03-11	135
804118	300x250	87	22547	11	0	0.17	2011-09-05	2011-07-13	54
791566	300x250	1183	22554	5	0	10.27	2012-02-05	2011-03-17	325
779017	728x90	68	22582	2	0	5.75	2012-02-05	2011-04-04	307
767633	728x90	1183	22614	138	0	15.82	2012-02-05	2011-03-02	340
793956	160x600	1183	22634	5	1	3.34	2012-02-05	2011-03-04	338
787948	160x600	1183	22635	0	0	13.86	2011-07-04	2011-03-02	124
734467	728x90	1183	22646	18	0	10.37	2012-02-05	2011-03-01	341
763113	728x90	1	22649	50	0	18.75	2012-02-05	2011-03-07	335
790712	728x90	1183	22702	10	0	7.26	2012-02-05	2011-03-01	341
783244	468x60	1183	22763	6	0	12.03	2011-12-30	2011-03-03	302
792440	728x90	85	22781	3	0	0.01	2012-02-05	2011-03-02	340
785923	160x600	81	22790	7	0	7.22	2011-09-28	2011-03-01	211
743168	728x90	85	22856	26	0	17.03	2011-08-26	2011-03-01	178
793698	728x90	1183	22879	4	0	12.14	2011-04-04	2011-03-01	34
772030	160x600	1183	22879	3	0	11.42	2011-08-09	2011-03-02	160
763095	300x250	84	22906	16	0	20.86	2012-02-05	2011-07-12	208
743210	300x250	79	22941	20	1	42.69	2011-06-13	2011-04-12	62
67005	468x60	1	22993	4	0	12.88	2012-02-05	2011-03-02	340
808914	728x90	1183	23013	1	0	0.20	2011-07-13	2011-07-12	1
775626	300x250	1183	23109	39	0	40.48	2012-02-05	2011-03-11	331
777268	300x250	1183	23115	16	0	24.26	2011-09-16	2011-03-09	191
803913	728x90	1183	23143	23	0	9.23	2011-09-21	2011-07-13	70
809977	300x250	1183	23153	0	0	0.14	2011-10-13	2011-10-04	9
793658	160x600	1183	23167	0	0	2.46	2011-08-08	2011-03-01	160
787947	300x250	1183	23172	10	0	7.15	2012-02-05	2011-03-01	341
803195	300x250	87	23185	6	0	14.04	2012-02-05	2011-07-13	207
780921	728x90	1183	23222	17	0	10.18	2012-02-04	2011-03-01	340
782850	728x90	87	23290	5	0	21.05	2012-01-19	2011-03-10	315
787205	300x250	1183	23296	11	0	10.47	2011-07-25	2011-03-03	144
786625	728x90	1183	23322	175	0	9.44	2011-10-21	2011-03-09	226
820960	728x90	78	23358	59	0	0.14	2012-01-19	2012-01-19	0
785632	728x90	87	23382	5	0	4.50	2011-11-27	2011-04-03	238
804223	160x600	1183	23422	3	0	9.40	2012-02-05	2011-07-13	207
794748	300x250	1183	23462	19	2	6.75	2012-02-05	2011-03-01	341
797749	728x90	1183	23485	6	0	2.86	2012-01-20	2011-03-09	317
780881	300x250	87	23523	0	0	15.08	2011-10-23	2011-03-16	221
754285	728x90	1183	23569	13	0	3.63	2011-08-27	2011-03-01	179
788403	300x250	1235	23572	20	0	11.20	2012-02-05	2011-07-13	207
723093	160x600	1	23574	3	0	2.02	2011-09-26	2011-03-04	206
778654	300x250	83	23631	3	0	5.56	2011-08-30	2011-03-16	167
793737	160x600	87	23668	50	0	19.27	2011-08-12	2011-05-25	79
684308	120x600	1	23671	0	0	8.23	2011-05-06	2011-03-02	65
781519	728x90	87	23677	13	0	15.22	2011-08-23	2011-03-01	175
743168	728x90	78	23677	95	0	52.29	2011-09-26	2011-03-01	209
773483	728x90	87	23689	3	0	23.52	2012-02-05	2011-06-14	236
786177	300x250	87	23724	4	0	13.49	2012-02-05	2011-03-13	329
774770	300x250	1183	23727	10	0	10.32	2012-02-05	2011-06-03	247
821132	728x90	1183	23790	1	0	0.18	2012-01-04	2012-01-03	1
818559	300x600	1183	23802	9	0	0.02	2011-11-30	2011-11-30	0
796695	728x90	87	23814	1	0	8.15	2011-10-20	2011-03-07	227
763910	300x250	1183	23822	17	2	0.23	2012-01-13	2012-01-13	0
743832	728x90	83	23823	10	0	42.47	2012-02-05	2011-03-13	329
801018	160x600	1183	23825	7	0	4.85	2011-08-29	2011-03-30	152
799638	728x90	1183	23905	16	0	9.83	2012-02-05	2011-07-13	207
809098	300x250	1183	23905	0	0	1.18	2011-09-27	2011-07-26	63
793651	300x250	81	23908	0	0	7.60	2012-02-05	2011-03-01	341
782310	728x90	1183	23948	8	1	11.95	2012-01-12	2011-07-13	183
746883	160x600	1	23988	12	0	16.57	2011-12-21	2011-03-01	295
785139	728x90	1183	23997	5	0	11.11	2012-01-05	2011-03-11	300
729170	160x600	1	24006	42	0	5.52	2012-02-05	2011-07-13	207
720837	728x90	87	24046	38	0	7.86	2012-02-05	2011-03-10	332
788984	300x250	1183	24086	6	0	19.70	2011-10-05	2011-04-02	186
789105	300x250	87	24092	2	0	15.73	2012-02-05	2011-07-13	207
768581	728x90	1183	24150	10	0	12.28	2012-02-05	2011-03-14	328
794861	728x90	87	24167	8	0	6.79	2011-12-15	2011-03-01	289
792747	728x90	1183	24203	13	1	7.86	2011-12-13	2011-03-01	287
796914	728x90	1183	24205	4	0	5.43	2011-09-26	2011-03-01	209
807764	728x90	1183	24206	68	0	7.03	2011-10-26	2011-07-13	105
799301	160x600	1183	24257	4	0	12.76	2012-02-05	2011-07-13	207
790325	728x90	1183	24271	9	0	40.33	2012-02-05	2011-03-01	341
806512	728x90	1183	24290	7	1	15.55	2012-01-19	2011-07-13	190
759662	728x90	1183	24320	10	0	22.16	2011-08-24	2011-03-17	160
791349	160x600	85	24329	1	0	1.20	2011-11-08	2011-03-01	252
793848	160x600	1183	24339	3	0	12.78	2011-12-08	2011-03-01	282
783897	728x90	87	24344	0	0	9.19	2011-10-20	2011-03-01	233
804628	160x600	87	24353	14	0	8.92	2012-02-04	2011-07-14	205
777932	300x250	1183	24353	8	0	0.20	2011-09-27	2011-03-01	210
787660	300x250	87	24481	10	1	21.26	2011-10-25	2011-07-13	104
786621	300x250	1183	24484	129	1	0.56	2012-02-05	2011-06-14	236
789858	300x250	87	24494	6	0	17.74	2012-02-03	2011-03-01	339
798152	728x90	87	24518	14	0	21.86	2011-12-14	2011-03-02	287
805749	300x250	1183	24551	15	1	5.24	2012-02-05	2011-07-13	207
753280	300x250	67	24554	4	0	2.45	2012-02-05	2011-03-09	333
797948	300x250	1183	24568	2	0	5.18	2012-02-04	2011-03-03	338
770090	300x250	1183	24585	9	0	19.11	2012-02-05	2011-03-09	333
753280	300x250	69	24599	0	0	0.86	2012-02-05	2011-03-10	332
795768	728x90	1183	24611	2	0	3.71	2012-01-19	2011-03-01	324
787929	300x250	1183	24625	2	0	4.81	2012-02-05	2011-03-01	341
805747	728x90	1183	24651	8	0	2.98	2012-02-05	2011-06-18	232
783261	728x90	1183	24678	66	0	26.36	2012-02-05	2011-03-10	332
802102	728x90	65	24711	3	0	9.80	2011-12-06	2011-07-13	146
779729	160x600	87	24822	24	0	19.33	2011-11-22	2011-03-10	257
729266	728x90	1	24828	7	0	2.90	2012-02-05	2011-03-01	341
767791	300x250	87	24838	12	0	28.88	2012-02-05	2011-03-30	312
786829	300x250	1183	24859	11	0	12.03	2012-01-24	2011-03-10	320
787587	160x600	1183	24878	34	0	11.88	2011-11-07	2011-03-01	251
796308	728x90	1183	24963	1	0	12.35	2011-05-23	2011-03-12	72
764875	160x600	1183	24981	14	0	9.37	2012-02-05	2011-03-03	339
801530	468x60	87	25022	28	0	0.17	2011-09-27	2011-06-29	90
804202	728x90	1183	25023	34	0	4.38	2011-09-26	2011-07-13	75
776867	728x90	1235	25034	11	0	0.10	2012-01-21	2012-01-21	0
781697	728x90	1183	25069	12	0	16.80	2011-09-14	2011-03-01	197
771078	728x90	1183	25127	8	0	16.98	2012-02-05	2011-03-05	337
792088	728x90	87	25135	4	0	7.74	2012-02-05	2011-03-01	341
793649	300x250	1183	25202	17	0	19.67	2011-08-05	2011-07-13	23
809373	728x90	1183	25243	14	0	0.24	2011-12-09	2011-09-06	94
772019	300x250	87	25252	7	0	21.16	2011-11-01	2011-07-13	111
773747	160x600	84	25267	35	1	0.21	2011-09-27	2011-03-03	208
791479	728x90	87	25278	5	0	5.73	2011-09-27	2011-03-10	201
818494	728x90	1183	25315	20	0	0.26	2012-01-19	2012-01-19	0
758204	300x250	1	25352	4	0	11.00	2012-01-26	2011-03-25	307
757222	300x250	87	25372	39	0	21.03	2012-01-12	2011-03-08	310
796122	300x250	1183	25397	37	0	14.86	2012-02-05	2011-07-13	207
806766	234x60	87	25401	314	0	0.24	2011-12-09	2011-08-17	114
803330	300x250	87	25431	8	0	18.23	2012-02-03	2011-07-13	205
787478	728x90	68	25468	1	0	1.21	2011-05-15	2011-04-07	38
809019	728x90	1183	25478	5	0	0.23	2011-10-21	2011-10-20	1
789110	300x250	79	25492	5	0	20.42	2011-08-24	2011-03-01	176
777227	300x250	1183	25497	15	0	21.22	2012-02-05	2011-03-01	341
794870	728x90	1183	25503	6	0	7.56	2011-09-29	2011-03-01	212
786103	160x600	1183	25518	59	0	21.68	2011-09-27	2011-03-01	210
772796	728x90	1183	25525	21	0	36.55	2012-02-05	2011-07-13	207
783284	728x90	87	25556	17	0	14.25	2012-02-05	2011-03-10	332
792703	300x250	1183	25611	17	1	13.91	2012-01-19	2011-05-17	247
776900	160x600	1183	25635	10	1	16.50	2012-02-05	2011-03-01	341
761354	160x600	87	25650	5	0	6.16	2011-06-06	2011-03-01	97
747316	728x90	1	25721	2	0	10.10	2012-02-05	2011-03-01	341
807790	160x600	1183	25734	12	0	8.30	2011-10-31	2011-07-13	110
799958	728x90	1183	25768	0	0	0.38	2012-01-11	2011-03-15	302
804043	300x250	1183	25795	14	1	17.43	2012-02-03	2011-07-13	205
801296	728x90	87	25797	6	0	10.80	2012-02-05	2011-07-13	207
773746	180x150	78	25799	5	0	0.24	2011-12-15	2011-04-17	242
770828	300x250	87	25828	3	1	27.26	2012-02-05	2011-03-14	328
755818	300x250	1183	25867	3	0	24.87	2012-01-01	2011-03-22	285
793797	728x90	1183	25930	8	0	2.94	2011-04-20	2011-03-01	50
777336	728x90	1183	25966	20	0	10.15	2011-10-09	2011-03-01	222
804622	728x90	1183	26075	7	0	11.58	2012-02-05	2011-07-13	207
804025	160x600	1183	26076	14	0	39.92	2012-02-05	2011-07-03	217
777052	160x600	1183	26091	117	0	14.68	2011-09-24	2011-03-01	207
793629	300x250	1235	26106	11	0	23.28	2011-12-16	2011-07-13	156
790394	728x90	1183	26131	27	0	17.13	2011-08-05	2011-03-01	157
804855	300x250	1183	26188	10	4	12.82	2012-02-05	2011-07-13	207
750307	300x250	1	26209	25	0	22.53	2011-08-21	2011-03-10	164
821133	300x250	1183	26210	16	0	0.22	2012-01-04	2012-01-03	1
802527	300x250	1183	26210	5	0	11.69	2012-02-05	2011-07-13	207
806806	300x250	87	26231	4	2	16.99	2011-09-27	2011-07-13	76
790977	300x250	1183	26242	8	0	47.33	2011-08-23	2011-07-13	41
793764	300x250	87	26256	3	0	17.37	2011-09-25	2011-03-10	199
776864	160x600	1235	26333	6	0	0.04	2012-01-22	2012-01-21	1
725058	160x600	1183	26343	15	0	14.72	2011-12-09	2011-07-01	161
807375	300x250	1183	26406	16	0	13.56	2012-02-04	2011-07-13	206
804845	160x600	1183	26423	3	0	0.17	2011-12-28	2011-09-28	91
722927	728x90	1183	26436	12	0	7.98	2011-11-23	2011-04-01	236
741055	300x250	1	26443	8	0	7.36	2012-02-05	2011-03-01	341
774370	728x90	1183	26506	22	0	36.43	2011-10-31	2011-03-01	244
771165	160x600	1183	26520	18	0	7.51	2011-06-14	2011-03-01	105
784833	728x90	87	26530	23	0	15.70	2012-02-05	2011-03-09	333
803945	300x250	1235	26537	10	0	14.19	2011-08-24	2011-07-13	42
791350	300x250	82	26605	14	0	0.54	2011-11-08	2011-03-01	252
776810	728x90	67	26643	5	0	15.20	2011-09-02	2011-03-18	168
822596	300x600	1183	26643	7	0	0.24	2012-01-26	2012-01-25	1
818865	728x90	1183	26678	0	0	0.18	2011-11-24	2011-11-24	0
807602	160x600	1183	26702	0	0	18.92	2011-11-28	2011-07-13	138
793800	300x250	1183	26708	1	0	5.34	2012-02-03	2011-07-13	205
806002	300x250	1183	26734	5	0	15.10	2012-01-27	2011-07-13	198
788075	728x90	87	26897	1	0	7.37	2011-09-08	2011-03-09	183
737546	300x250	1183	26939	4	0	23.23	2012-02-05	2011-03-17	325
705592	728x90	65	26952	5	0	14.90	2012-02-05	2011-03-05	337
796951	728x90	87	26959	23	0	36.08	2012-02-05	2011-03-12	330
791262	300x250	1183	26987	7	0	9.05	2011-12-31	2011-03-18	288
813583	234x60	84	26997	0	0	0.11	2011-10-31	2011-09-28	33
787357	160x600	1183	27011	5	0	10.11	2011-05-13	2011-03-03	71
790979	728x90	1183	27032	27	0	18.20	2011-08-23	2011-05-23	92
776532	300x250	1183	27048	6	0	10.26	2011-07-05	2011-03-01	126
797700	728x90	1183	27082	7	0	17.22	2011-08-23	2011-03-06	170
797673	160x600	87	27083	51	0	37.56	2011-09-28	2011-03-01	211
794726	300x250	87	27089	9	0	12.37	2012-02-05	2011-03-01	341
770487	728x90	1236	27112	7	0	20.91	2011-10-26	2011-03-01	239
799741	160x600	87	27153	3	0	24.76	2012-02-05	2011-03-11	331
804032	300x250	87	27172	23	0	15.45	2012-02-05	2011-07-13	207
784195	120x600	1183	27212	19	0	5.05	2012-02-05	2011-03-01	341
798013	728x90	87	27268	1	0	9.74	2012-02-05	2011-03-02	340
730965	300x250	1183	27273	8	0	8.93	2012-02-05	2011-03-09	333
810416	728x90	1183	27280	29	0	0.26	2011-10-21	2011-09-05	46
780217	160x600	1183	27397	7	0	10.11	2011-08-25	2011-03-20	158
784422	160x600	1183	27410	99	0	28.82	2011-06-19	2011-03-11	100
777270	728x90	1183	27453	5	0	14.83	2011-09-19	2011-03-09	194
721489	728x90	82	27501	5	0	10.16	2012-02-05	2011-06-18	232
798073	300x250	1183	27542	13	0	18.65	2012-02-05	2011-03-09	333
798074	728x90	1183	27583	65	0	12.70	2012-02-05	2011-03-09	333
807794	300x250	1183	27594	6	0	6.59	2011-10-31	2011-07-13	110
769962	728x90	1183	27599	4	0	5.36	2012-02-03	2011-03-01	339
804714	728x90	1183	27607	10	0	0.17	2011-09-26	2011-08-06	51
777495	728x90	87	27627	13	0	12.80	2012-02-05	2011-03-10	332
797372	160x600	1183	27644	28	0	17.41	2011-12-31	2011-03-09	297
708044	160x600	87	27713	0	0	13.86	2011-03-23	2011-03-01	22
775871	300x250	1183	27736	21	1	12.46	2012-01-02	2011-03-01	307
818283	300x250	1183	27761	3	1	0.19	2011-11-23	2011-11-22	1
754581	160x600	1147	27763	6	0	9.21	2011-09-27	2011-03-09	202
741753	728x90	67	27792	3	0	13.87	2011-06-22	2011-03-01	113
724666	728x90	1	27954	13	0	11.24	2012-02-05	2011-03-01	341
820960	728x90	85	28033	17	0	0.22	2012-01-19	2012-01-19	0
803373	728x90	1183	28035	3	0	24.10	2012-02-05	2011-07-13	207
801920	300x250	1183	28066	10	0	6.88	2012-02-05	2011-07-13	207
796669	160x600	1183	28076	9	0	13.29	2012-01-01	2011-03-11	296
783297	300x250	87	28160	3	1	20.49	2011-12-13	2011-03-01	287
792033	300x250	1183	28170	13	0	22.13	2011-09-05	2011-03-10	179
799604	300x250	1183	28181	127	0	11.07	2012-01-26	2011-07-13	197
750909	728x90	1	28207	13	1	8.06	2012-02-05	2011-03-09	333
802009	160x600	67	28232	14	1	10.98	2011-10-26	2011-07-13	105
795983	728x90	1183	28236	36	0	24.75	2011-10-05	2011-07-13	84
766792	300x250	1183	28238	7	0	13.11	2012-01-19	2011-03-09	316
778653	160x600	85	28264	3	0	0.03	2011-08-19	2011-03-01	171
807533	160x600	1183	28279	27	0	5.89	2012-02-05	2011-07-13	207
765476	300x250	87	28316	14	0	17.00	2012-02-05	2011-05-25	256
769033	160x600	1235	28351	25	0	20.78	2011-08-10	2011-07-15	26
806483	468x60	1183	28354	2	0	6.64	2011-10-06	2011-06-16	112
789149	728x90	375	28421	9	0	9.45	2012-02-05	2011-04-07	304
790324	160x600	1183	28422	10	0	14.34	2012-02-05	2011-03-03	339
774374	728x90	1183	28429	9	1	27.77	2011-10-05	2011-03-01	218
783646	300x250	87	28437	9	0	18.19	2012-02-05	2011-03-01	341
