san	siteid	size	segmentid	n	k	a	cost	max(d.date)	min(d.date)	days	ads
aigebi1amjul11	807298	160x600	1183	205	0	0	0.00	2011-10-11	2011-10-11	0	9
aigebi1amjul11	812886	300x250	87	2	0	0	0.00	2011-10-15	2011-10-15	0	1
aigebi1amjul11	810531	160x600	1183	3	1	0	0.00	2011-09-02	2011-08-30	3	3
aigebi1amjul11	772834	160x600	1183	224	3	0	0.00	2011-09-12	2011-07-14	60	9
aigebi1amjul11	783478	160x600	87	304	0	0	0.00	2011-09-15	2011-07-22	55	9
aigebi1amjul11	745115	728x90	1	341	1	0	0.00	2011-09-27	2011-08-01	57	9
aigebi1amjul11	787798	160x600	1236	155	0	0	0.00	2011-07-29	2011-07-14	15	9
aigebi1amjul11	719977	160x600	1184	3	0	0	0.00	2011-08-15	2011-08-15	0	3
aigebi1amjul11	785719	728x90	87	222	0	0	0.00	2011-07-23	2011-07-14	9	8
aigebi1amjul11	791701	300x250	1183	47	0	0	0.00	2011-11-18	2011-07-27	114	9
aigebi1amjul11	760451	120x600	378	452	1	0	0.00	2011-09-25	2011-07-28	59	1
aigebi1amjul11	789821	160x600	1183	202	0	0	0.00	2011-11-19	2011-07-14	128	9
aigebi1amjul11	795546	728x90	1184	30	0	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	793786	728x90	1183	10	0	0	0.00	2011-07-31	2011-07-31	0	6
aigebi1amjul11	797751	300x250	1184	39	1	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	801819	160x600	1183	25	0	0	0.00	2011-08-10	2011-08-04	6	8
aigebi1amjul11	799907	728x90	1235	100	0	0	0.00	2011-11-29	2011-11-29	0	2
aigebi1amjul11	804123	160x600	1183	54	0	0	0.00	2011-08-21	2011-07-16	36	9
aigebi1amjul11	808810	468x60	1183	1	0	0	0.00	2011-11-15	2011-11-15	0	1
aigebi1amjul11	807359	728x90	1183	31	0	0	0.00	2011-10-06	2011-08-09	58	1
aigebi1amjul11	813067	728x90	87	133	0	0	0.00	2011-09-27	2011-09-23	4	8
aigebi1amjul11	810641	160x600	1183	2	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	816475	160x600	1183	679	0	0	0.00	2011-10-27	2011-10-26	1	3
aigebi1amjul11	777368	728x90	1184	4	0	0	0.00	2011-08-15	2011-08-15	0	3
aigebi1amjul11	783648	728x90	87	315	3	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	747653	300x250	67	1133	0	0	0.00	2011-10-20	2011-09-10	40	9
aigebi1amjul11	780685	728x90	1235	296	0	0	0.00	2011-08-31	2011-08-01	30	9
aigebi1amjul11	785923	160x600	84	15	0	0	0.00	2011-07-29	2011-07-19	10	1
aigebi1amjul11	789978	728x90	66	7	0	0	0.00	2011-10-03	2011-09-29	4	4
aigebi1amjul11	793894	160x600	1235	2	0	0	0.00	2011-07-29	2011-07-29	0	2
aigebi1amjul11	804226	160x600	1183	335	0	0	0.00	2011-08-26	2011-07-14	43	9
aigebi1amjul11	808863	728x90	1183	6	0	0	0.00	2011-10-20	2011-09-27	23	5
aigebi1amjul11	807468	160x600	1183	163	0	0	0.00	2011-08-05	2011-07-23	13	9
aigebi1amjul11	813162	300x250	1183	11	0	0	0.00	2011-11-01	2011-11-01	0	3
aigebi1amjul11	810741	300x250	87	15	0	0	0.00	2011-08-18	2011-08-17	1	7
aigebi1amjul11	816768	300x250	1183	440	0	0	0.00	2011-10-28	2011-10-28	0	3
aigebi1amjul11	783811	120x600	1183	221	1	0	0.00	2011-10-21	2011-09-03	48	1
aigebi1amjul11	780861	728x90	1184	5	0	0	0.00	2011-08-15	2011-08-15	0	4
aigebi1amjul11	788079	160x600	87	15	0	0	0.00	2011-08-17	2011-07-15	33	6
aigebi1amjul11	724743	300x250	1	464	0	0	0.00	2011-09-26	2011-07-15	73	9
aigebi1amjul11	769553	300x250	66	10	0	0	0.00	2011-09-30	2011-08-09	52	8
aigebi1amjul11	786037	160x600	1183	98	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	790022	728x90	1183	11	0	0	0.00	2011-08-06	2011-07-14	23	5
aigebi1amjul11	794022	160x600	87	337	0	0	0.00	2011-09-27	2011-08-12	46	9
aigebi1amjul11	802087	300x250	1183	84	0	0	0.00	2011-08-15	2011-07-16	30	9
aigebi1amjul11	800225	300x250	1183	499	0	0	0.00	2011-09-27	2011-07-28	61	9
aigebi1amjul11	804387	728x90	1183	9	0	0	0.00	2011-11-09	2011-08-02	99	3
aigebi1amjul11	809015	300x250	87	733	0	0	0.00	2011-09-29	2011-08-16	44	9
aigebi1amjul11	807539	300x250	1183	6	0	0	0.00	2011-07-28	2011-07-15	13	5
aigebi1amjul11	813364	468x60	87	82	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	810842	300x250	1183	4	0	0	0.00	2011-08-11	2011-08-11	0	3
aigebi1amjul11	817043	160x600	1183	4	0	0	0.00	2011-11-04	2011-11-04	0	2
aigebi1amjul11	777842	300x250	1149	10	0	0	0.00	2011-11-19	2011-11-19	0	3
aigebi1amjul11	783989	300x250	1183	1795	0	0	0.00	2011-09-08	2011-07-14	56	9
aigebi1amjul11	727046	300x250	1183	157	0	0	0.00	2011-09-08	2011-07-17	53	9
aigebi1amjul11	788284	728x90	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	794105	300x250	1183	35	0	0	0.00	2011-09-08	2011-07-14	56	9
aigebi1amjul11	792183	300x250	1183	315	0	0	0.00	2011-09-27	2011-09-23	4	9
aigebi1amjul11	798050	300x250	87	973	9	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	796012	728x90	1184	20	0	0	0.00	2011-08-15	2011-08-15	0	9
aigebi1amjul11	802243	160x600	1184	4	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	806148	728x90	1184	3	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	804536	468x60	87	16	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	809178	300x250	87	14	0	0	0.00	2011-09-05	2011-07-15	52	7
aigebi1amjul11	807638	728x90	1183	3	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	813630	468x60	87	78	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	810947	160x600	87	23	0	0	0.00	2011-08-21	2011-08-10	11	8
aigebi1amjul11	817273	160x600	-20	37	0	0	0.00	2011-11-16	2011-11-16	0	3
aigebi1amjul11	773805	160x600	1235	4098	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	752286	120x600	1183	172	2	0	0.00	2011-09-24	2011-08-10	45	1
aigebi1amjul11	781232	160x600	87	437	0	0	0.00	2011-09-22	2011-07-14	70	9
aigebi1amjul11	730375	120x600	1183	1	0	0	0.00	2011-09-23	2011-09-23	0	1
aigebi1amjul11	786502	728x90	1183	1	0	0	0.00	2011-07-14	2011-07-14	0	1
aigebi1amjul11	784145	300x250	1184	64	0	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	788446	160x600	1183	190	0	0	0.00	2011-09-24	2011-07-28	58	9
aigebi1amjul11	794247	300x250	87	438	0	0	0.00	2011-09-30	2011-07-14	78	9
aigebi1amjul11	792368	728x90	1184	4	0	0	0.00	2011-08-16	2011-08-15	1	4
aigebi1amjul11	800353	160x600	1183	22	0	0	0.00	2011-11-09	2011-11-09	0	3
aigebi1amjul11	806195	728x90	87	198	0	0	0.00	2011-09-27	2011-08-21	37	8
aigebi1amjul11	804667	728x90	87	1	0	0	0.00	2011-09-26	2011-09-26	0	1
aigebi1amjul11	809272	300x250	87	93	0	0	0.00	2011-09-19	2011-07-17	64	9
aigebi1amjul11	807731	160x600	87	249	0	0	0.00	2011-08-16	2011-07-14	33	9
aigebi1amjul11	813825	300x250	1183	2	0	0	0.00	2011-11-02	2011-11-02	0	1
aigebi1amjul11	811048	300x250	1058	1367	0	0	0.00	2011-08-24	2011-08-24	0	9
aigebi1amjul11	817558	728x90	1183	161	0	0	0.00	2011-11-09	2011-11-09	0	2
aigebi1amjul11	781479	300x250	87	29	0	0	0.00	2011-09-30	2011-09-23	7	9
aigebi1amjul11	731249	300x250	1183	1	0	0	0.00	2011-08-02	2011-08-02	0	1
aigebi1amjul11	778338	300x250	87	84	0	0	0.00	2011-09-19	2011-09-16	3	9
aigebi1amjul11	786613	300x250	1236	12	0	0	0.00	2011-09-02	2011-07-23	41	6
aigebi1amjul11	763119	728x90	1	233	0	0	0.00	2011-09-27	2011-07-29	60	9
aigebi1amjul11	784359	300x250	87	629	0	0	0.00	2011-09-08	2011-07-14	56	9
aigebi1amjul11	790466	160x600	1183	77	0	0	0.00	2011-09-04	2011-07-14	52	8
aigebi1amjul11	794386	300x250	87	96	0	0	0.00	2011-09-05	2011-07-15	52	9
aigebi1amjul11	802457	300x250	1183	10	0	0	0.00	2011-09-27	2011-08-14	44	6
aigebi1amjul11	800529	728x90	-20	18	0	0	0.00	2011-08-09	2011-08-09	0	8
aigebi1amjul11	806308	728x90	1183	585	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	809403	468x60	87	3	0	0	0.00	2011-10-20	2011-10-15	5	1
aigebi1amjul11	807794	300x250	1184	3	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	813980	468x60	87	5	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	811150	300x250	1183	73	0	0	0.00	2011-08-18	2011-08-18	0	9
aigebi1amjul11	817792	160x600	1183	3	0	0	0.00	2011-11-15	2011-11-15	0	2
aigebi1amjul11	781614	728x90	87	6	0	0	0.00	2011-11-24	2011-11-24	0	2
aigebi1amjul11	734475	300x250	1183	421	0	0	0.00	2011-09-23	2011-07-14	71	9
aigebi1amjul11	790534	300x250	87	142	0	0	0.00	2011-09-13	2011-07-31	44	9
aigebi1amjul11	753795	160x600	1183	7	0	0	0.00	2011-08-17	2011-08-05	12	6
aigebi1amjul11	788784	300x250	87	2069	1	0	0.00	2011-10-20	2011-07-14	98	9
aigebi1amjul11	792474	728x90	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	796490	160x600	1184	1	0	0	0.00	2011-08-16	2011-08-16	0	1
aigebi1amjul11	802632	728x90	1183	1838	0	0	0.00	2011-09-27	2011-07-20	69	9
aigebi1amjul11	774711	300x250	1183	137	0	0	0.00	2011-08-18	2011-07-14	35	9
aigebi1amjul11	770484	728x90	87	384	0	0	0.00	2011-09-27	2011-08-08	50	9
aigebi1amjul11	784577	300x250	1183	124	0	0	0.00	2011-09-25	2011-07-29	58	9
aigebi1amjul11	788966	300x250	87	44	0	0	0.00	2011-08-18	2011-08-17	1	9
aigebi1amjul11	792648	728x90	87	149	0	0	0.00	2011-10-29	2011-07-14	107	9
aigebi1amjul11	798694	468x60	1183	83	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	796578	160x600	1183	175	0	0	0.00	2011-09-21	2011-08-11	41	9
aigebi1amjul11	800663	300x250	87	377	1	0	0.00	2011-09-23	2011-08-01	53	9
aigebi1amjul11	806409	728x90	1183	166	0	0	0.00	2011-09-08	2011-09-08	0	8
aigebi1amjul11	804857	160x600	1184	1	0	0	0.00	2011-08-16	2011-08-16	0	1
aigebi1amjul11	809625	160x600	87	24	0	0	0.00	2011-07-21	2011-07-21	0	8
aigebi1amjul11	814347	728x90	85	39	0	0	0.00	2011-11-23	2011-11-23	0	2
aigebi1amjul11	811342	160x600	87	17	0	0	0.00	2011-10-02	2011-10-02	0	9
aigebi1amjul11	818004	300x250	1183	268	0	0	0.00	2011-11-15	2011-11-15	0	3
aigebi1amjul11	774958	300x250	87	1558	6	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	770668	160x600	1236	14	0	0	0.00	2011-10-21	2011-10-20	1	3
aigebi1amjul11	778688	468x60	87	18	0	0	0.00	2011-08-01	2011-07-28	4	1
aigebi1amjul11	786921	160x600	1183	31	0	0	0.00	2011-09-30	2011-08-20	41	9
aigebi1amjul11	764877	728x90	1183	86	0	0	0.00	2011-09-05	2011-08-02	34	9
aigebi1amjul11	754568	300x250	1183	5	0	0	0.00	2011-08-06	2011-07-14	23	3
aigebi1amjul11	794793	728x90	1183	2	0	0	0.00	2011-09-04	2011-09-04	0	2
aigebi1amjul11	792786	300x250	87	326	0	0	0.00	2011-09-27	2011-07-29	60	9
aigebi1amjul11	798780	160x600	1183	359	0	0	0.00	2011-09-24	2011-08-16	39	9
aigebi1amjul11	803273	728x90	1183	115	0	0	0.00	2011-08-14	2011-07-14	31	9
aigebi1amjul11	806490	300x250	1183	24	0	0	0.00	2011-08-16	2011-07-15	32	8
aigebi1amjul11	805025	160x600	1183	9	0	0	0.00	2011-08-14	2011-07-22	23	6
aigebi1amjul11	809725	728x90	1184	11	0	0	0.00	2011-08-15	2011-08-15	0	5
aigebi1amjul11	808099	300x250	1184	7	0	0	0.00	2011-08-15	2011-08-15	0	5
aigebi1amjul11	814822	728x90	1183	7	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	811476	160x600	1183	202	0	0	0.00	2011-08-17	2011-08-17	0	9
aigebi1amjul11	818180	300x250	1183	386	0	0	0.00	2011-11-22	2011-11-22	0	3
aigebi1amjul11	770917	300x250	1183	115	0	0	0.00	2011-09-17	2011-08-04	44	9
aigebi1amjul11	782249	300x250	1236	1	0	0	0.00	2011-07-14	2011-07-14	0	1
aigebi1amjul11	738911	468x60	1183	1557	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	787096	728x90	87	120	0	0	0.00	2011-09-13	2011-09-11	2	8
aigebi1amjul11	784832	300x250	1183	374	0	0	0.00	2011-09-12	2011-07-14	60	9
aigebi1amjul11	789069	300x250	84	3	0	0	0.00	2011-08-28	2011-08-27	1	3
aigebi1amjul11	792909	300x250	1183	15	0	0	0.00	2011-10-29	2011-10-28	1	3
aigebi1amjul11	798976	160x600	1183	54	0	0	0.00	2011-08-08	2011-08-03	5	9
aigebi1amjul11	803404	300x250	-98	148	0	0	0.00	2011-08-15	2011-08-15	0	9
aigebi1amjul11	806613	160x600	87	146	0	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	805108	300x250	1183	186	0	0	0.00	2011-09-21	2011-07-21	62	9
aigebi1amjul11	809797	728x90	87	107	0	0	0.00	2011-09-25	2011-08-10	46	9
aigebi1amjul11	808189	300x250	1184	77	0	0	0.00	2011-08-16	2011-08-15	1	9
aigebi1amjul11	815126	728x90	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	811611	728x90	87	1	0	0	0.00	2011-08-18	2011-08-18	0	1
aigebi1amjul11	818372	728x90	1183	1	0	0	0.00	2011-11-18	2011-11-18	0	1
aigebi1amjul11	775517	728x90	85	1	0	0	0.00	2011-08-09	2011-08-09	0	1
aigebi1amjul11	782318	728x90	1183	2	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	778979	728x90	1183	174	0	0	0.00	2011-09-25	2011-07-14	73	9
aigebi1amjul11	694014	160x600	1183	2	0	0	0.00	2011-08-10	2011-08-10	0	2
aigebi1amjul11	765489	160x600	-20	10025	6	0	0.00	2011-09-27	2011-08-05	53	9
aigebi1amjul11	755828	160x600	1183	290	0	0	0.00	2011-11-05	2011-08-13	84	9
aigebi1amjul11	789117	120x600	1183	1	0	0	0.00	2011-09-13	2011-09-13	0	1
aigebi1amjul11	793099	300x250	1183	335	0	0	0.00	2011-08-31	2011-07-14	48	9
aigebi1amjul11	796963	160x600	1184	8	0	0	0.00	2011-08-16	2011-08-15	1	5
aigebi1amjul11	801274	300x250	1183	85	1	0	0.00	2011-09-26	2011-08-18	39	9
aigebi1amjul11	806794	300x250	87	263	1	0	0.00	2011-09-27	2011-09-09	18	9
aigebi1amjul11	805180	160x600	1183	2	0	0	0.00	2011-08-11	2011-08-11	0	2
aigebi1amjul11	809973	728x90	1183	5	0	0	0.00	2011-07-27	2011-07-27	0	3
aigebi1amjul11	808272	300x250	1183	12	0	0	0.00	2011-09-25	2011-09-25	0	8
aigebi1amjul11	815279	728x90	1183	194	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	811755	300x250	1183	9	0	0	0.00	2011-08-19	2011-08-19	0	6
aigebi1amjul11	818629	728x90	1183	598	9	0	0.00	2011-11-23	2011-11-23	0	2
aigebi1amjul11	771522	160x600	87	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	782568	300x250	87	106	0	0	0.00	2011-09-22	2011-07-14	70	9
aigebi1amjul11	742402	728x90	1183	431	0	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	779222	300x250	87	308	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	766227	160x600	87	2917	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	785021	728x90	1183	6	0	0	0.00	2011-08-11	2011-07-14	28	6
aigebi1amjul11	756718	468x60	87	215	0	0	0.00	2011-10-20	2011-07-31	81	1
aigebi1amjul11	789227	300x250	87	1575	2	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	795100	300x250	87	603	9	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	793274	300x250	1183	427	0	0	0.00	2011-08-17	2011-07-14	34	9
aigebi1amjul11	799252	300x250	87	1099	0	0	0.00	2011-08-06	2011-08-06	0	9
aigebi1amjul11	797044	120x600	87	15	0	0	0.00	2011-10-21	2011-10-20	1	1
aigebi1amjul11	803751	160x600	87	248	5	0	0.00	2011-09-27	2011-07-30	59	9
aigebi1amjul11	806935	160x600	87	119	0	0	0.00	2011-10-15	2011-07-14	93	9
aigebi1amjul11	805288	160x600	1183	69	0	0	0.00	2011-08-02	2011-08-01	1	9
aigebi1amjul11	810042	300x250	87	172	0	0	0.00	2011-09-26	2011-08-31	26	9
aigebi1amjul11	808353	300x250	87	802	3	0	0.00	2011-09-25	2011-07-15	72	9
aigebi1amjul11	815622	300x250	1183	11	0	0	0.00	2011-10-13	2011-10-13	0	3
aigebi1amjul11	811875	160x600	87	310	0	0	0.00	2011-10-21	2011-08-24	58	9
aigebi1amjul11	818792	300x250	1183	459	0	0	0.00	2011-11-24	2011-11-24	0	3
aigebi1amjul11	743193	300x250	1183	3871	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	779690	300x250	87	2	0	0	0.00	2011-11-17	2011-08-11	98	2
aigebi1amjul11	787490	300x250	1183	33	0	0	0.00	2011-07-31	2011-07-18	13	8
aigebi1amjul11	766802	300x250	292	59	0	0	0.00	2011-09-26	2011-09-01	25	9
aigebi1amjul11	791179	160x600	1183	48	1	0	0.00	2011-08-17	2011-08-10	7	9
aigebi1amjul11	793458	120x600	1183	6	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	799298	160x600	1184	14	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	797238	160x600	1184	12	0	0	0.00	2011-08-16	2011-08-15	1	7
aigebi1amjul11	801491	728x90	1183	1	0	0	0.00	2011-11-08	2011-11-08	0	1
aigebi1amjul11	807003	300x250	87	15	0	0	0.00	2011-07-31	2011-07-31	0	8
aigebi1amjul11	808466	728x90	1184	3	0	0	0.00	2011-08-16	2011-08-15	1	2
aigebi1amjul11	812022	160x600	87	40	0	0	0.00	2011-08-24	2011-08-24	0	9
aigebi1amjul11	810148	728x90	-20	170	0	0	0.00	2011-08-10	2011-08-09	1	9
aigebi1amjul11	818961	160x600	1183	1	0	0	0.00	2011-11-29	2011-11-29	0	1
aigebi1amjul11	815801	300x250	87	28	0	0	0.00	2011-10-14	2011-10-14	0	3
aigebi1amjul11	772300	160x600	1184	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	782967	728x90	1183	209	0	0	0.00	2011-09-26	2011-07-14	74	8
aigebi1amjul11	743232	300x250	1183	222	0	0	0.00	2011-07-24	2011-07-23	1	8
aigebi1amjul11	780070	160x600	87	150	0	0	0.00	2011-10-21	2011-09-18	33	9
aigebi1amjul11	787592	300x250	87	52	0	0	0.00	2011-07-31	2011-07-14	17	9
aigebi1amjul11	713459	728x90	66	9	0	0	0.00	2011-09-26	2011-08-10	47	5
aigebi1amjul11	785356	160x600	1183	524	1	0	0.00	2011-09-13	2011-07-14	61	9
aigebi1amjul11	791349	160x600	85	6	0	0	0.00	2011-11-08	2011-11-08	0	3
aigebi1amjul11	757377	728x90	87	3337	2	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	789595	728x90	1183	381	0	0	0.00	2011-09-27	2011-07-22	67	9
aigebi1amjul11	795240	728x90	1183	1403	0	0	0.00	2011-09-27	2011-07-16	73	9
aigebi1amjul11	793560	728x90	1183	1549	0	0	0.00	2011-08-20	2011-08-19	1	8
aigebi1amjul11	799367	728x90	1184	3	0	0	0.00	2011-08-16	2011-08-15	1	3
aigebi1amjul11	803951	300x250	87	66	0	0	0.00	2011-07-29	2011-07-17	12	9
aigebi1amjul11	801544	728x90	87	27	0	0	0.00	2011-09-19	2011-08-11	39	8
aigebi1amjul11	805546	300x250	1183	6	0	0	0.00	2011-07-18	2011-07-14	4	4
aigebi1amjul11	808576	160x600	87	12	0	0	0.00	2011-10-15	2011-10-15	0	3
aigebi1amjul11	807114	728x90	1183	1	0	0	0.00	2011-08-19	2011-08-19	0	1
aigebi1amjul11	812401	728x90	1183	14	0	0	0.00	2011-09-13	2011-08-28	16	8
aigebi1amjul11	810285	300x250	87	1	1	0	0.00	2011-09-12	2011-09-12	0	1
aigebi1amjul11	816013	728x90	1183	7	0	0	0.00	2011-10-19	2011-10-19	0	2
aigebi1amjul11	776899	160x600	87	31	0	0	0.00	2011-11-18	2011-11-18	0	3
aigebi1amjul11	772561	160x600	1183	2881	4	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	783201	300x250	1183	103	0	0	0.00	2011-08-19	2011-08-18	1	9
aigebi1amjul11	787692	300x250	1183	220	0	0	0.00	2011-11-30	2011-10-02	59	3
aigebi1amjul11	715940	120x600	1	836	1	0	0.00	2011-09-27	2011-07-26	63	1
aigebi1amjul11	767435	728x90	66	2138	4	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	791425	160x600	1183	63	0	0	0.00	2011-07-28	2011-07-16	12	8
aigebi1amjul11	758668	120x600	1	4	0	0	0.00	2011-08-31	2011-08-31	0	1
aigebi1amjul11	795433	160x600	1183	2382	7	0	0.00	2011-07-22	2011-07-17	5	8
aigebi1amjul11	793657	728x90	1183	333	0	0	0.00	2011-09-26	2011-08-31	26	8
aigebi1amjul11	799479	300x250	1183	152	0	0	0.00	2011-09-12	2011-07-14	60	9
aigebi1amjul11	797610	300x250	87	57	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	801692	300x250	87	105	0	0	0.00	2011-09-27	2011-09-03	24	9
aigebi1amjul11	805698	468x60	1183	1	0	0	0.00	2011-07-28	2011-07-28	0	1
aigebi1amjul11	804014	300x250	1183	244	0	0	0.00	2011-08-12	2011-07-14	29	9
aigebi1amjul11	808649	160x600	1183	251	3	0	0.00	2011-09-07	2011-08-24	14	9
aigebi1amjul11	807207	160x600	1183	13	0	0	0.00	2011-08-02	2011-08-01	1	8
aigebi1amjul11	812750	234x60	87	63	0	0	0.00	2011-09-01	2011-09-01	0	1
aigebi1amjul11	810480	160x600	1184	5	0	0	0.00	2011-08-16	2011-08-16	0	4
aigebi1amjul11	816235	728x90	1183	30	0	0	0.00	2011-11-16	2011-10-27	20	2
aigebi1amjul11	772817	300x250	1184	1	0	0	0.00	2011-08-16	2011-08-16	0	1
aigebi1amjul11	783289	728x90	292	373	0	0	0.00	2011-08-31	2011-07-14	48	9
aigebi1amjul11	787708	468x60	1183	7	0	0	0.00	2011-08-20	2011-07-28	23	1
aigebi1amjul11	767902	300x250	87	592	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	785633	728x90	1184	8	0	0	0.00	2011-08-15	2011-08-15	0	5
aigebi1amjul11	791523	160x600	87	275	0	0	0.00	2011-08-19	2011-07-14	36	9
aigebi1amjul11	760095	728x90	87	169	0	0	0.00	2011-07-20	2011-07-18	2	8
aigebi1amjul11	789775	300x250	1183	1775	5	0	0.00	2011-08-21	2011-08-10	11	9
aigebi1amjul11	801792	120x600	87	1500	4	0	0.00	2011-10-20	2011-08-10	71	1
aigebi1amjul11	804088	300x250	87	476	0	0	0.00	2011-09-22	2011-07-14	70	9
aigebi1amjul11	808713	728x90	1183	571	0	0	0.00	2011-10-21	2011-10-20	1	2
aigebi1amjul11	807324	728x90	87	338	0	0	0.00	2011-09-26	2011-07-24	64	9
aigebi1amjul11	813043	728x90	87	1	0	0	0.00	2011-09-04	2011-09-04	0	1
aigebi1amjul11	810600	728x90	1183	1	0	0	0.00	2011-10-20	2011-10-20	0	1
aigebi1amjul11	816346	300x250	1183	1	0	0	0.00	2011-10-26	2011-10-26	0	1
aigebi1amjul11	772975	300x250	1183	69	0	0	0.00	2011-08-16	2011-07-14	33	9
aigebi1amjul11	746596	120x600	1	494	0	0	0.00	2011-08-26	2011-08-04	22	1
aigebi1amjul11	780563	160x600	1184	8	0	0	0.00	2011-08-16	2011-08-15	1	6
aigebi1amjul11	787824	160x600	1184	9	0	0	0.00	2011-08-16	2011-08-15	1	5
aigebi1amjul11	768477	300x250	87	2009	1	0	0.00	2011-08-18	2011-08-08	10	9
aigebi1amjul11	785851	728x90	87	7226	1	0	0.00	2011-09-27	2011-07-24	65	9
aigebi1amjul11	791900	300x250	87	46	0	0	0.00	2011-09-27	2011-09-14	13	9
aigebi1amjul11	760863	160x600	1183	5818	12	0	0.00	2011-09-27	2011-08-04	54	9
aigebi1amjul11	795681	300x250	1235	177	0	0	0.00	2011-09-27	2011-07-18	71	9
aigebi1amjul11	797825	300x250	87	16	0	0	0.00	2011-09-02	2011-09-02	0	9
aigebi1amjul11	801858	300x250	1184	2	0	0	0.00	2011-08-15	2011-08-15	0	2
aigebi1amjul11	799961	728x90	87	565	0	0	0.00	2011-09-27	2011-07-14	75	9
aigebi1amjul11	805865	300x250	87	3	0	0	0.00	2011-07-27	2011-07-24	3	2
aigebi1amjul11	808832	728x90	82	10	0	0	0.00	2011-09-26	2011-08-24	33	7
aigebi1amjul11	807411	160x600	1183	171	0	0	0.00	2011-09-24	2011-07-20	66	9
aigebi1amjul11	813120	160x600	1183	26	0	0	0.00	2011-09-09	2011-09-09	0	9
aigebi1amjul11	810721	300x250	1183	266	0	0	0.00	2011-11-12	2011-08-24	80	9
aigebi1amjul11	816639	728x90	1183	1	0	0	0.00	2011-10-28	2011-10-28	0	1
aigebi1amjul11	777481	300x250	1183	4	0	0	0.00	2011-09-13	2011-09-04	9	4
aigebi1amjul11	773297	300x250	1183	1751	0	0	0.00	2011-09-05	2011-07-17	50	9
aigebi1amjul11	783682	160x600	1183	546	0	0	0.00	2011-10-21	2011-07-14	99	9
aigebi1amjul11	780733	160x600	87	13	0	0	0.00	2011-08-18	2011-07-27	22	7
aigebi1amjul11	788028	468x60	1183	3531	0	0	0.00	2011-10-21	2011-07-30	83	1
aigebi1amjul11	723093	160x600	1	1692	0	0	0.00	2011-09-26	2011-07-14	74	9
aigebi1amjul11	785963	160x600	1183	283	0	0	0.00	2011-09-25	2011-08-11	45	9
aigebi1amjul11	761711	160x600	75	1	0	0	0.00	2011-08-15	2011-08-15	0	1
aigebi1amjul11	789983	728x90	68	3	0	0	0.00	2011-08-31	2011-08-29	2	3
aigebi1amjul11	793961	300x250	1183	12	0	0	0.00	2011-08-03	2011-07-27	7	7
